Entity1_id	Entity1_name	Entity1_type	Entity2_id	Entity2_name	Entity2_type	Evidence	Association	PK	PD	PMIDs
PA451182	PA451182	Drug	rs1799931	rs1799931	VariantLocation	VariantAnnotation	ambiguous	PK	PD	19686464;20392357;20941486
PA451182	PA451182	Drug	rs1800629	rs1800629	VariantLocation	VariantAnnotation	associated		PD	22151084
PA451182	PA451182	Drug	rs2031920	rs2031920	VariantLocation	VariantAnnotation	ambiguous		PD	12668988;20819434;20941486;21753138;22335459;22506592
PA451182	PA451182	Drug	rs2070672	rs2070672	VariantLocation	VariantAnnotation	not associated		PD	20941486
PA451182	PA451182	Drug	rs2070673	rs2070673	VariantLocation	VariantAnnotation	not associated		PD	20941486
PA451182	PA451182	Drug	rs3813867	rs3813867	VariantLocation	VariantAnnotation	ambiguous		PD	20392357;23190413
PA451182	PA451182	Drug	rs4149032	rs4149032	VariantLocation	VariantAnnotation	associated		PD	21709081
PA451182	PA451182	Drug	rs4646244	rs4646244	VariantLocation	VariantAnnotation	ambiguous		PD	19891553;20941486
PA451182	PA451182	Drug	rs4646267	rs4646267	VariantLocation	VariantAnnotation	not associated		PD	20941486
PA451182	PA451182	Drug	rs4986893	rs4986893	VariantLocation	VariantAnnotation	associated		PD	20941486
PA451182	PA451182	Drug	rs6413432	rs6413432	VariantLocation	VariantAnnotation	ambiguous		PD	16677176;21753138;22335459;22485222
PA451182	PA451182	Drug	rs9332096	rs9332096	VariantLocation	VariantAnnotation	associated		PD	20941486
PA164713220	PA164713220	Drug	PA134956204	PA134956204	Gene	ClinicalAnnotation	associated		PD	10652619;11913730;14522928;15918040;16182121;16249645;16818689;17203168;19384296;20165956;20385995;20638924;20665215;20714149;20819423;20932673;21167658;21273624;21325291;21362378
PA164713220	PA164713220	Drug	PA145	PA145	Gene	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	10071185;11555601;16151913;17064846;17121937;17165084;17203168;17335544;17700593;18299612;18600527;19530960;20809970;20819423;21410976;21498394
PA164713220	PA164713220	Drug	PA359	PA359	Gene	ClinicalAnnotation	associated		PD	10652619;11913730;14522928;15918040;16182121;16249645;16818689;17203168;19384296;20165956;20385995;20638924;20665215;20714149;20819423;20932673;21167658;21273624;21325291;21362378
PA164713220	PA164713220	Drug	rs34743033	rs34743033	VariantLocation	ClinicalAnnotation	associated		PD	10652619;11913730;14522928;15918040;16182121;16249645;16818689;17203168;19384296;20165956;20385995;20638924;20665215;20714149;20819423;20932673;21167658;21273624;21325291;21362378
PA164713220	PA164713220	Drug	rs3918290	rs3918290	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	10071185;11555601;16151913;17064846;17121937;17165084;17203168;17335544;17700593;18299612;18600527;19530960;20809970;20819423;21410976;21498394
PA449875	PA449875	Drug	CYP2C19*2A	CYP2C19*2A	Haplotype	VIP	associated			
PA449875	PA449875	Drug	CYP2C19*2B	CYP2C19*2B	Haplotype	VIP	associated			
PA449875	PA449875	Drug	CYP2C19*2C	CYP2C19*2C	Haplotype	VIP	associated			
PA449875	PA449875	Drug	CYP2C19*2D	CYP2C19*2D	Haplotype	VIP	associated			
PA449875	PA449875	Drug	CYP2C19*3A	CYP2C19*3A	Haplotype	VIP	associated			
PA449875	PA449875	Drug	CYP2C19*3B	CYP2C19*3B	Haplotype	VIP	associated			
PA449875	PA449875	Drug	PA124	PA124	Gene	VIP	associated			
PA449875	PA449875	Drug	rs4244285	rs4244285	VariantLocation	VIP	associated			
PA449875	PA449875	Drug	rs4986893	rs4986893	VariantLocation	VIP	associated			
PA452615	PA452615	Drug	CYP2C19*2A	CYP2C19*2A	Haplotype	VIP	associated			
PA452615	PA452615	Drug	CYP2C19*2B	CYP2C19*2B	Haplotype	VIP	associated			
PA452615	PA452615	Drug	CYP2C19*2C	CYP2C19*2C	Haplotype	VIP	associated			
PA452615	PA452615	Drug	CYP2C19*2D	CYP2C19*2D	Haplotype	VIP	associated			
PA452615	PA452615	Drug	CYP2C19*3A	CYP2C19*3A	Haplotype	VIP	associated			
PA452615	PA452615	Drug	CYP2C19*3B	CYP2C19*3B	Haplotype	VIP	associated			
PA452615	PA452615	Drug	PA124	PA124	Gene	DosingGuideline,VIP	associated			
PA452615	PA452615	Drug	rs4244285	rs4244285	VariantLocation	VIP	associated			
PA452615	PA452615	Drug	rs4986893	rs4986893	VariantLocation	VIP	associated			
PA451216	PA451216	Drug	CYP2C19 *1A	CYP2C19 *1A	Haplotype	VariantAnnotation	not associated		PD	19166419
PA451216	PA451216	Drug	CYP2C19*2A	CYP2C19*2A	Haplotype	VIP	associated			
PA451216	PA451216	Drug	CYP2C19*2B	CYP2C19*2B	Haplotype	VIP	associated			
PA451216	PA451216	Drug	CYP2C19*2C	CYP2C19*2C	Haplotype	VIP	associated			
PA451216	PA451216	Drug	CYP2C19*2D	CYP2C19*2D	Haplotype	VIP	associated			
PA451216	PA451216	Drug	CYP2C19*3A	CYP2C19*3A	Haplotype	VIP	associated			
PA451216	PA451216	Drug	CYP2C19*3B	CYP2C19*3B	Haplotype	VIP	associated			
PA451216	PA451216	Drug	PA124	PA124	Gene	DosingGuideline,DrugLabel,VIP,VariantAnnotation	ambiguous		PD	19166419
PA451216	PA451216	Drug	rs4244285	rs4244285	VariantLocation	VIP	associated			
PA451216	PA451216	Drug	rs4986893	rs4986893	VariantLocation	VIP	associated			
PA448809	PA448809	Drug	CYP2C19*2A	CYP2C19*2A	Haplotype	VIP	associated			
PA448809	PA448809	Drug	CYP2C19*2B	CYP2C19*2B	Haplotype	VIP	associated			
PA448809	PA448809	Drug	CYP2C19*2C	CYP2C19*2C	Haplotype	VIP	associated			
PA448809	PA448809	Drug	CYP2C19*2D	CYP2C19*2D	Haplotype	VIP	associated			
PA448809	PA448809	Drug	CYP2C19*3A	CYP2C19*3A	Haplotype	VIP	associated			
PA448809	PA448809	Drug	CYP2C19*3B	CYP2C19*3B	Haplotype	VIP	associated			
PA448809	PA448809	Drug	PA124	PA124	Gene	DrugLabel,VIP	associated			
PA448809	PA448809	Drug	rs4244285	rs4244285	VariantLocation	VIP	associated			
PA448809	PA448809	Drug	rs4986893	rs4986893	VariantLocation	VIP	associated			
PA446892	PA446892	Disease	PA245	PA245	Gene	VIP	associated			
PA446892	PA446892	Disease	rs1801131	rs1801131	VariantLocation	VIP	associated			
PA446892	PA446892	Disease	rs1801133	rs1801133	VariantLocation	VIP	associated			
rs28399444	rs28399444	VariantLocation	PA134521193	PA134521193	Drug	VIP	associated			
rs28399444	rs28399444	VariantLocation	PA445876	PA445876	Disease	VIP	associated			
rs28399444	rs28399444	VariantLocation	PA450626	PA450626	Drug	VIP	associated			
PA134521193	PA134521193	Drug	CYP2A6 *10, CYP2A6 *1A, CYP2A6 *4A	CYP2A6 *10, CYP2A6 *1A, CYP2A6 *4A	Haplotype	VariantAnnotation	associated			11779172
PA134521193	PA134521193	Drug	CYP2A6 *12A, CYP2A6 *1A	CYP2A6 *12A, CYP2A6 *1A	Haplotype	VariantAnnotation	associated			12325023
PA134521193	PA134521193	Drug	CYP2A6 *18A	CYP2A6 *18A	Haplotype	VariantAnnotation	associated			15900015
PA134521193	PA134521193	Drug	CYP2A6 *19	CYP2A6 *19	Haplotype	VariantAnnotation	associated			15900015
PA134521193	PA134521193	Drug	CYP2A6 *1A, CYP2A6 *20	CYP2A6 *1A, CYP2A6 *20	Haplotype	VariantAnnotation	associated			15993850
PA134521193	PA134521193	Drug	CYP2A6 *1A, CYP2A6 *4A	CYP2A6 *1A, CYP2A6 *4A	Haplotype	VariantAnnotation	associated			11779172
PA134521193	PA134521193	Drug	CYP2A6 *1A, CYP2A6 *4A, CYP2A6 *9A	CYP2A6 *1A, CYP2A6 *4A, CYP2A6 *9A	Haplotype	VariantAnnotation	associated			12844137
PA134521193	PA134521193	Drug	CYP2A6 *1A, CYP2A6 *7	CYP2A6 *1A, CYP2A6 *7	Haplotype	VariantAnnotation	associated			15900015
PA134521193	PA134521193	Drug	CYP2A6 *1A, CYP2A6 *9A	CYP2A6 *1A, CYP2A6 *9A	Haplotype	VariantAnnotation	associated			12844137
PA134521193	PA134521193	Drug	CYP2A6 *4B, CYP2A6 *9A	CYP2A6 *4B, CYP2A6 *9A	Haplotype	VariantAnnotation	associated			14583682
PA134521193	PA134521193	Drug	CYP2A6 *4C, CYP2A6 *9A	CYP2A6 *4C, CYP2A6 *9A	Haplotype	VariantAnnotation	associated			14583682
PA134521193	PA134521193	Drug	CYP2A6*12A	CYP2A6*12A	Haplotype	VIP	associated			12325023
PA134521193	PA134521193	Drug	CYP2A6*12B	CYP2A6*12B	Haplotype	VIP	associated			12325023
PA134521193	PA134521193	Drug	CYP2A6*12C	CYP2A6*12C	Haplotype	VIP	associated			12325023
PA134521193	PA134521193	Drug	PA121	PA121	Gene	ClinicalAnnotation,VIP,VariantAnnotation	associated	PK		10544257;10923861;11038160;11278503;11394901;11779172;12325023;12844137;14583682;15900015;15993850;16041240;21521021;2322567;2334398;9409631;9827545
PA134521193	PA134521193	Drug	PA133787052	PA133787052	Gene	VIP	associated			
PA134521193	PA134521193	Drug	VKORC1*1	VKORC1*1	Haplotype	VIP	associated			
PA134521193	PA134521193	Drug	VKORC1*2	VKORC1*2	Haplotype	VIP	associated			
PA134521193	PA134521193	Drug	VKORC1*3	VKORC1*3	Haplotype	VIP	associated			
PA134521193	PA134521193	Drug	VKORC1*4	VKORC1*4	Haplotype	VIP	associated			
PA134521193	PA134521193	Drug	rs1801272	rs1801272	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated	PK		9409631;9827545
PA134521193	PA134521193	Drug	rs28399433	rs28399433	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated	PK		11394901;16041240;21521021
PA134521193	PA134521193	Drug	rs28399444	rs28399444	VariantLocation	VIP	associated			
PA134521193	PA134521193	Drug	rs4986891	rs4986891	VariantLocation	VariantAnnotation	associated			11278503
PA134521193	PA134521193	Drug	rs5031017	rs5031017	VariantLocation	VariantAnnotation	associated			10544257
PA134521193	PA134521193	Drug	rs7294	rs7294	VariantLocation	VIP	associated			
PA134521193	PA134521193	Drug	rs9923231	rs9923231	VariantLocation	VIP	associated			
PA134521193	PA134521193	Drug	rs9934438	rs9934438	VariantLocation	VIP	associated			
SLCO1B1 *15, SLCO1B1 *1A	SLCO1B1 *15, SLCO1B1 *1A	Haplotype	PA451089	PA451089	Drug	VariantAnnotation	associated			19776292
PA10004	PA10004	Drug	PA195	PA195	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA25368	PA25368	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA26207	PA26207	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA27006	PA27006	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA28570	PA28570	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA29828	PA29828	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA29829	PA29829	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA30474	PA30474	Gene	VariantAnnotation	associated		PD	19365401
PA10004	PA10004	Drug	PA33707	PA33707	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA33773	PA33773	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA33995	PA33995	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA34011	PA34011	Gene	VariantAnnotation	ambiguous		PD	20309874;23007924
PA10004	PA10004	Drug	PA34321	PA34321	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA35552	PA35552	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA35733	PA35733	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA36185	PA36185	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA36612	PA36612	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA36708	PA36708	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA38016	PA38016	Gene	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	PA435	PA435	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	16909270;19365401
PA10004	PA10004	Drug	rs10499194	rs10499194	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs10919563	rs10919563	VariantLocation	VariantAnnotation	ambiguous		PD	20309874;23007924
PA10004	PA10004	Drug	rs11586238	rs11586238	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs13031237	rs13031237	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs1800629	rs1800629	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	16909270;19365401
PA10004	PA10004	Drug	rs1980422	rs1980422	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs2104286	rs2104286	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs2476601	rs2476601	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs2736340	rs2736340	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs2812378	rs2812378	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs3087243	rs3087243	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs3218253	rs3218253	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs3761847	rs3761847	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs394581	rs394581	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs4750316	rs4750316	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs4810485	rs4810485	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs548234	rs548234	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs6822844	rs6822844	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs6920220	rs6920220	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA10004	PA10004	Drug	rs7574865	rs7574865	VariantLocation	VariantAnnotation	not associated		PD	23007924
PA34866	PA34866	Gene	PA449748	PA449748	Drug	Pathway	associated			
rs2842030	rs2842030	VariantLocation	PA447216	PA447216	Disease	ClinicalAnnotation,VariantAnnotation	associated		PD	17588543
rs2842030	rs2842030	VariantLocation	PA450688	PA450688	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	17588543
rs2842030	rs2842030	VariantLocation	PA450882	PA450882	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	17588543
rs2842030	rs2842030	VariantLocation	PA451257	PA451257	Drug	ClinicalAnnotation,VariantAnnotation	associated		PD	17588543
PA30624	PA30624	Gene	PA284	PA284	Gene	Pathway	associated			20124951
PA30624	PA30624	Gene	PA30584	PA30584	Gene	Pathway	associated			20124951
PA30624	PA30624	Gene	PA30587	PA30587	Gene	Pathway	associated			20124951
PA30624	PA30624	Gene	PA30588	PA30588	Gene	Pathway	associated			20124951
PA30624	PA30624	Gene	PA30589	PA30589	Gene	Pathway	associated			20124951
PA30624	PA30624	Gene	PA30590	PA30590	Gene	Pathway	associated			20124951
PA30624	PA30624	Gene	PA30591	PA30591	Gene	Pathway	associated			20124951
PA30624	PA30624	Gene	PA7000	PA7000	Drug	Pathway	associated			20124951
PA30584	PA30584	Gene	PA24928	PA24928	Gene	Pathway	associated			
PA30584	PA30584	Gene	PA25408	PA25408	Gene	Pathway	associated			
PA30584	PA30584	Gene	PA283	PA283	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30616	PA30616	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30617	PA30617	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30618	PA30618	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30619	PA30619	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30620	PA30620	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30621	PA30621	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30622	PA30622	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30623	PA30623	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30624	PA30624	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30625	PA30625	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA30630	PA30630	Gene	Pathway	associated			20124951
PA30584	PA30584	Gene	PA34183	PA34183	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA24928	PA24928	Gene	Pathway	associated			
PA30587	PA30587	Gene	PA25408	PA25408	Gene	Pathway	associated			
PA30587	PA30587	Gene	PA283	PA283	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30616	PA30616	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30617	PA30617	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30618	PA30618	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30619	PA30619	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30620	PA30620	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30621	PA30621	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30622	PA30622	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30623	PA30623	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30624	PA30624	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30625	PA30625	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA30630	PA30630	Gene	Pathway	associated			20124951
PA30587	PA30587	Gene	PA34183	PA34183	Gene	Pathway	associated			20124951
rs60369023	rs60369023	VariantLocation	PA443937	PA443937	Disease	VariantAnnotation	associated		PD	15814642
rs60369023	rs60369023	VariantLocation	PA445062	PA445062	Disease	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	15814642;17194903
rs60369023	rs60369023	VariantLocation	PA445113	PA445113	Disease	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	15814642;17194903
rs60369023	rs60369023	VariantLocation	PA445218	PA445218	Disease	VariantAnnotation	associated		PD	15814642
rs60369023	rs60369023	VariantLocation	PA449014	PA449014	Drug	VariantAnnotation	associated		PD	15814642
rs60369023	rs60369023	VariantLocation	PA449748	PA449748	Drug	ClinicalAnnotation,VariantAnnotation	associated	PK	PD	15814642;17194903
PA446863	PA446863	Disease	PA130	PA130	Gene	VIP	associated			12087352
PA446863	PA446863	Disease	PA134952671	interleukin 28B (interferon, lambda 3)	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	19749757;20804372;20931559;20964522;21048934;21068134;21112660;21157362;21246582;21254157;21254158;21321200;21360545;21447862;21503910;21505315;21628662;21726252;21739446;21745312;22438096;22626609;22863269
PA446863	PA446863	Disease	PA154	PA154	Gene	VariantAnnotation	associated		PD	20812847
PA446863	PA446863	Disease	PA25302	PA25302	Gene	VariantAnnotation	associated		PD	21159314
PA446863	PA446863	Disease	PA29869	PA29869	Gene	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	21691274
PA446863	PA446863	Disease	PA29973	inosine triphosphatase (nucleoside triphosphate pyrophosphatase)	Gene	ClinicalAnnotation,VariantAnnotation	associated		PD	21246582;21274861;21503919;21628662
PA446863	PA446863	Disease	PA38008	PA38008	Gene	VariantAnnotation	not associated		PD	20872712
PA446863	PA446863	Disease	rs1127354	rs1127354	VariantLocation	ClinicalAnnotation,VariantAnnotation	associated		PD	21246582;21274861;21503919;21628662
PA446863	PA446863	Disease	rs11881222	rs11881222	VariantLocation	VariantAnnotation	associated		PD	19749757
PA446863	PA446863	Disease	rs12979860	rs12979860	VariantLocation	VariantAnnotation	ambiguous		PD	20804372;20931559;20964522;21068134;21157362;21246582;21254158;21447862;21505315;21726252;22438096;22626609;22863269
PA446863	PA446863	Disease	rs179008	rs179008	VariantLocation	VariantAnnotation	not associated		PD	20872712
PA446863	PA446863	Disease	rs1800477	rs1800477	VariantLocation	VariantAnnotation	associated		PD	21159314
PA446863	PA446863	Disease	rs28416813	rs28416813	VariantLocation	VariantAnnotation	associated		PD	19749757
PA446863	PA446863	Disease	rs4803219	rs4803219	VariantLocation	VariantAnnotation	associated		PD	19749757
PA446863	PA446863	Disease	rs7248668	rs7248668	VariantLocation	VariantAnnotation	associated		PD	19749757
PA446863	PA446863	Disease	rs7270101	rs7270101	VariantLocation	VariantAnnotation	associated		PD	21274861
PA446863	PA446863	Disease	rs760370	rs760370	VariantLocation	VariantAnnotation	associated		PD	20812847
PA446863	PA446863	Disease	rs8099917	rs8099917	VariantLocation	ClinicalAnnotation,VariantAnnotation	ambiguous		PD	19749757;21048934;21068134;21112660;21246582;21254157;21321200;21360545;21503910;21628662;21739446;21745312;22438096;22863269
PA446863	PA446863	Disease	rs8103142	rs8103142	VariantLocation	VariantAnnotation	associated		PD	19749757
